Corpus,Text_ID,Course_level,Proficiency,Modality,Token,Infinitive,Appropriate,Ambiguous,Inappropriate,Form,Obligatory_form,Form_simplified,Obligatory_form_simplified,Frequency,Regularity
COWS_L2H,169632_F18_W,SPA 24,Upper intermediate,Written,estaba,estar,1,0,0,imperfect,imperfect,imperfect,imperfect,2.867952396,regular
COWS_L2H,199339_F18_W,SPA 24,Upper intermediate,Written,estuviera,estar,0,0,1,past subjunctive,imperfect,other,imperfect,2.867952396,regular
COWS_L2H,199339_F18_W,SPA 24,Upper intermediate,Written,estaba,estar,1,0,0,imperfect,imperfect,imperfect,imperfect,2.867952396,regular
COWS_L2H,177126_F18_W,SPA 24,Upper intermediate,Written,estuve,estar,0,0,1,preterit,imperfect,preterit,imperfect,2.867952396,regular
COWS_L2H,161668_F18_W,SPA 3,Upper beginner,Written,estaba,estar,1,0,0,IMPERFECT,IMPERFECT,imperfect,imperfect,2.867952396,regular
COWS_L2H,161668_F18_W,SPA 3,Upper beginner,Written,estaba,estar,1,0,0,IMPERFECT,IMPERFECT,imperfect,imperfect,2.867952396,regular
COWS_L2H,182911_F18_W,SPA 21,Upper beginner,Written,estuve,estar,1,0,0,PRETERIT,PRETERIT,preterit,preterit,2.209171861,irregular
COWS_L2H,182911_F18_W,SPA 21,Upper beginner,Written,estuve,estar,0,0,1,PRETERIT,IMPERFECT,preterit,imperfect,2.867952396,regular
COWS_L2H,182911_F18_W,SPA 21,Upper beginner,Written,estuve,estar,0,0,1,PRETERIT,IMPERFECT,preterit,imperfect,2.867952396,regular
COWS_L2H,182911_F18_W,SPA 21,Upper beginner,Written,estaba,estar,1,0,0,IMPERFECT,IMPERFECT,imperfect,imperfect,2.867952396,regular
COWS_L2H,172560_F18_W,SPA 21,Upper beginner,Written,estuvo,estar,1,0,0,PRETERIT,PRETERIT,preterit,preterit,2.209171861,irregular
COWS_L2H,185467_F18_W,SPA 21,Upper beginner,Written,estaba,estar,1,0,0,IMPERFECT,IMPERFECT,imperfect,imperfect,2.867952396,regular
COWS_L2H,185467_F18_W,SPA 21,Upper beginner,Written,estaba,estar,1,0,0,IMPERFECT,IMPERFECT,imperfect,imperfect,2.867952396,regular
COWS_L2H,185467_F18_W,SPA 21,Upper beginner,Written,estaban,estar,1,0,0,IMPERFECT,IMPERFECT,imperfect,imperfect,2.867952396,regular
COWS_L2H,185467_F18_W,SPA 21,Upper beginner,Written,estaban,estar,1,0,0,IMPERFECT,IMPERFECT,imperfect,imperfect,2.867952396,regular
COWS_L2H,185467_F18_W,SPA 21,Upper beginner,Written,estaba,estar,1,0,0,IMPERFECT,IMPERFECT,imperfect,imperfect,2.867952396,regular
COWS_L2H,177481_F18_W,SPA 21,Upper beginner,Written,estoy,estar,0,0,1,PRESENT,IMPERFECT,present,imperfect,2.867952396,regular
COWS_L2H,177481_F18_W,SPA 21,Upper beginner,Written,esté,estar,0,0,1,PRESENT SUBJUNCTIVE,IMPERFECT,other,imperfect,2.867952396,regular
COWS_L2H,177481_F18_W,SPA 21,Upper beginner,Written,estó,estar,0,0,1,AMBIGUOUS,IMPERFECT,other,imperfect,2.867952396,regular
COWS_L2H,177481_F18_W,SPA 21,Upper beginner,Written,estarán,estar,0,0,1,FUTURE,IMPERFECT,other,imperfect,2.867952396,regular
COWS_L2H,171709_F18_W,SPA 22,Lower intermediate,Written,estaba,estar,1,0,0,IMPERFECT,IMPERFECT,imperfect,imperfect,2.867952396,regular
COWS_L2H,171709_F18_W,SPA 22,Lower intermediate,Written,estaba,estar,1,0,0,IMPERFECT,IMPERFECT,imperfect,imperfect,2.867952396,regular
COWS_L2H,205540_F18_W,SPA 22,Lower intermediate,Written,estábamos,estar,1,0,0,IMPERFECT,IMPERFECT,imperfect,imperfect,2.867952396,regular
COWS_L2H,205540_F18_W,SPA 22,Lower intermediate,Written,estaba,estar,1,0,0,IMPERFECT,IMPERFECT,imperfect,imperfect,2.867952396,regular
COWS_L2H,205540_F18_W,SPA 22,Lower intermediate,Written,estaba,estar,1,0,0,IMPERFECT,IMPERFECT,imperfect,imperfect,2.867952396,regular
COWS_L2H,205540_F18_W,SPA 22,Lower intermediate,Written,estabas,estar,1,0,0,IMPERFECT,IMPERFECT,imperfect,imperfect,2.867952396,regular
COWS_L2H,206993_F18_W,SPA 22,Lower intermediate,Written,estaba,estar,1,0,0,IMPERFECT,IMPERFECT,imperfect,imperfect,2.867952396,regular
COWS_L2H,206993_F18_W,SPA 22,Lower intermediate,Written,estaba,estar,1,0,0,IMPERFECT,IMPERFECT,imperfect,imperfect,2.867952396,regular
COWS_L2H,206993_F18_W,SPA 22,Lower intermediate,Written,estábamos,ESTAR,0,0,1,IMPERFECT,PRETERIT,imperfect,preterit,2.209171861,irregular
COWS_L2H,171777_F18_W,SPA 22,Lower intermediate,Written,estaba,estar,1,0,0,IMPERFECT,IMPERFECT,imperfect,imperfect,2.867952396,regular
COWS_L2H,171777_F18_W,SPA 22,Lower intermediate,Written,estábamos,estar,1,0,0,IMPERFECT,IMPERFECT,imperfect,imperfect,2.867952396,regular
COWS_L2H,171777_F18_W,SPA 22,Lower intermediate,Written,estaba,estar,1,0,0,IMPERFECT,IMPERFECT,imperfect,imperfect,2.867952396,regular
COWS_L2H,171777_F18_W,SPA 22,Lower intermediate,Written,estaba,estar,1,0,0,IMPERFECT,IMPERFECT,imperfect,imperfect,2.867952396,regular
COWS_L2H,171777_F18_W,SPA 22,Lower intermediate,Written,estuvimos,estar,0,0,1,PRETERIT,IMPERFECT,preterit,imperfect,2.867952396,regular
COWS_L2H,171777_F18_W,SPA 22,Lower intermediate,Written,estaba,estar,1,0,0,IMPERFECT,IMPERFECT,imperfect,imperfect,2.867952396,regular
COWS_L2H,171777_F18_W,SPA 22,Lower intermediate,Written,estaba,estar,1,0,0,IMPERFECT,IMPERFECT,imperfect,imperfect,2.867952396,regular
COWS_L2H,171777_F18_W,SPA 22,Lower intermediate,Written,estaba,estar,1,0,0,IMPERFECT,IMPERFECT,imperfect,imperfect,2.867952396,regular
COWS_L2H,171777_F18_W,SPA 22,Lower intermediate,Written,estuve,ESTAR,1,0,0,PRETERIT,PRETERIT,preterit,preterit,2.209171861,irregular
COWS_L2H,169632_F18_W,SPA 24,Upper intermediate,Written,estimaron,estimar,1,0,0,preterit,preterit,preterit,preterit,0.8103551922,regular
COWS_L2H,174524_F18_W,SPA 3,Upper beginner,Written,estrelló,estrellar,1,0,0,PRETERIT,PRETERIT,preterit,preterit,0.7549998238,regular
COWS_L2H,171498_F18_W,SPA 3,Upper beginner,Written,estrello,estrellar,1,0,0,PRETERIT,PRETERIT,preterit,preterit,0.7549998238,regular
COWS_L2H,128719_F18_W,SPA 21,Upper beginner,Written,estudiaba,estudiar,0,0,1,IMPERFECT,PRETERIT,imperfect,preterit,1.57730399,regular
COWS_L2H,190771_F18_W,SPA 2,Lower beginner,Written,exigió,exigir,1,0,0,PRETERIT,PRETERIT,preterit,preterit,1.214094892,regular
COWS_L2H,211246_F18_W,SPA 24,Upper intermediate,Written,existió,existir,0,0,1,preterit,imperfect,preterit,imperfect,1.644310675,regular
COWS_L2H,127886_F18_W,SPA 23,Lower intermediate,Written,expandieron,expandir,1,0,0,PRETERIT,PRETERIT,preterit,preterit,0.6534621131,regular
COWS_L2H,173084_F18_W,SPA 2,Lower beginner,Written,explica,explicar,0,0,1,PRESENT,PRETERIT,present,preterit,1.898639416,regular
COWS_L2H,197375_F18_W,SPA 24,Upper intermediate,Written,explicaron,explicar,1,0,0,PRETERIT,PRETERIT,preterit,preterit,1.898639416,regular
COWS_L2H,172560_F18_W,SPA 21,Upper beginner,Written,explicaron,explicar,1,0,0,PRETERIT,PRETERIT,preterit,preterit,1.898639416,regular
COWS_L2H,154983_F18_W,SPA 1,Lower beginner,Written,fallé,fallar,1,0,0,PRETERIT,PRETERIT,preterit,preterit,1.164381203,regular
COWS_L2H,173084_F18_W,SPA 2,Lower beginner,Written,falló,fallar,0,0,1,PRETERIT,IMPERFECT,preterit,imperfect,0.3054014609,regular
COWS_L2H,169632_F18_W,SPA 24,Upper intermediate,Written,falleció,fallecer,1,0,0,preterit,preterit,preterit,preterit,1.541915181,regular
COWS_L2H,201565_F18_W,SPA 23,Lower intermediate,Written,falté,faltar,0,0,1,preterit,imperfect,preterit,imperfect,1.366669342,regular
COWS_L2H,154043_F18_W,SPA 23,Lower intermediate,Written,falté,faltar,1,0,0,preterit,preterit,preterit,preterit,1.09460276,regular
COWS_L2H,172560_F18_W,SPA 21,Upper beginner,Written,faltaban,faltar,1,0,0,IMPERFECT,IMPERFECT,imperfect,imperfect,1.366669342,regular
COWS_L2H,197375_F18_W,SPA 24,Upper intermediate,Written,fijé,fijar,1,0,0,PRETERIT,PRETERIT,preterit,preterit,1.234220769,regular
COWS_L2H,176905_F18_W,SPA 22,Lower intermediate,Written,frustró,frustrar,1,0,0,PRETERIT,PRETERIT,preterit,preterit,0.349845916,regular
COWS_L2H,173018_F18_W,SPA 24,Upper intermediate,Written,funcionó,funcionar,0,0,1,PRETERIT,IMPERFECT,preterit,imperfect,0.8792700213,regular
COWS_L2H,211246_F18_W,SPA 24,Upper intermediate,Written,funcionó,funcionar,1,0,0,preterit,preterit,preterit,preterit,0.9167359115,regular
COWS_L2H,199339_F18_W,SPA 24,Upper intermediate,Written,funcionaba,funcionar,1,0,0,imperfect,imperfect,imperfect,imperfect,0.8792700213,regular
COWS_L2H,173018_F18_W,SPA 24,Upper intermediate,Written,gastó,gastar,1,0,0,PRETERIT,PRETERIT,preterit,preterit,0.7252274063,regular
